order_id,user_id,city,ordered_place_time,ordered_deliver_time,sku_id,sku_category,qty,price,store_id,rider_id,zone,cust_lat,cust_long,status,delivery_minutes,hour,date,store_lat,store_lon,store_rent
O0014027,U018187,Bengaluru,15-11-2025 20:54,15-11-2025 21:05,P0054,fruits,3,383.34,S07,R0480,Z16,12.965966,77.562774,delivered,11,20,15-11-2025,12.970112,77.556587,44195
O0014028,U035545,Bengaluru,02-11-2025 16:41,02-11-2025 16:48,P0017,grocery,1,416.67,S02,R0317,Z15,12.997924,77.606803,delivered,7,16,02-11-2025,13.006367,77.602729,86203
O0014029,U037077,Bengaluru,20-11-2025 09:46,20-11-2025 09:55,P0028,household,1,74.04,S04,R0526,Z4,12.947253,77.608196,delivered,9,9,20-11-2025,12.942007,77.616026,75662
O0014030,U037265,Bengaluru,02-11-2025 08:51,02-11-2025 09:02,P0015,fruits,1,331.59,S02,R0739,Z14,12.996813,77.596271,delivered,11,8,02-11-2025,13.006367,77.602729,86203
O0014031,U023209,Bengaluru,02-11-2025 16:18,02-11-2025 16:24,P0031,snacks,1,583.62,S06,R0734,Z5,12.988539,77.585819,delivered,6,16,02-11-2025,12.976327,77.585333,70255
O0014032,U000114,Bengaluru,27-11-2025 00:45,27-11-2025 00:50,P0075,personal_care,1,43.41,S04,R0076,Z26,12.950847,77.617618,delivered,5,0,27-11-2025,12.942007,77.616026,75662
O0014033,U037391,Bengaluru,13-11-2025 12:04,13-11-2025 12:08,P0080,snacks,3,265.53,S08,R0042,Z18,12.950925,77.55504,delivered,4,12,13-11-2025,12.950394,77.558158,51894
O0014034,U038604,Bengaluru,19-11-2025 09:18,19-11-2025 09:32,P0020,fruits,1,113.47,S02,R0754,Z7,13.007605,77.623102,delivered,14,9,19-11-2025,13.006367,77.602729,86203
O0014035,U037433,Bengaluru,23-11-2025 23:25,23-11-2025 23:28,P0075,personal_care,3,45.58,S04,R0826,Z3,12.937627,77.616033,delivered,3,23,23-11-2025,12.942007,77.616026,75662
O0014036,U001027,Bengaluru,11-11-2025 10:34,11-11-2025 10:41,P0024,dairy,3,532.34,S01,R0992,Z28,12.951601,77.620177,delivered,7,10,11-11-2025,12.949887,77.614547,101404
O0014037,U026612,Bengaluru,23-11-2025 17:37,23-11-2025 17:44,P0071,beverages,1,268.55,S06,R0879,Z19,12.968509,77.586949,delivered,7,17,23-11-2025,12.976327,77.585333,70255
O0014038,U028863,Bengaluru,22-11-2025 04:29,22-11-2025 04:41,P0062,personal_care,2,265.88,S01,R0981,Z11,12.932049,77.610785,delivered,12,4,22-11-2025,12.949887,77.614547,101404
O0014039,U005196,Bengaluru,12-11-2025 10:52,12-11-2025 10:55,P0009,household,2,303.41,S04,R0039,Z24,12.941481,77.617296,delivered,3,10,12-11-2025,12.942007,77.616026,75662
O0014040,U035641,Bengaluru,18-11-2025 08:44,18-11-2025 08:53,P0013,beverages,1,85.23,S03,R0794,Z25,12.950627,77.586086,delivered,9,8,18-11-2025,12.950051,77.59937,111200
O0014041,U034934,Bengaluru,26-11-2025 20:18,26-11-2025 20:28,P0022,fruits,3,124.59,S03,R0371,Z4,12.958696,77.60937,delivered,10,20,26-11-2025,12.950051,77.59937,111200
O0014042,U017001,Bengaluru,23-11-2025 04:31,23-11-2025 04:35,P0066,fruits,3,488.51,S04,R0972,Z18,12.943838,77.611801,delivered,4,4,23-11-2025,12.942007,77.616026,75662
O0014043,U030519,Bengaluru,15-11-2025 04:19,15-11-2025 04:26,P0116,grocery,2,590.52,S08,R0254,Z24,12.954009,77.563438,delivered,7,4,15-11-2025,12.950394,77.558158,51894
O0014044,U015907,Bengaluru,26-11-2025 14:58,26-11-2025 15:04,P0076,household,1,269.98,S08,R0712,Z6,12.945138,77.547477,delivered,6,14,26-11-2025,12.950394,77.558158,51894
O0014045,U013032,Bengaluru,28-11-2025 23:55,29-11-2025 00:04,P0027,snacks,3,100.31,S02,R0299,Z23,13.009201,77.588291,delivered,9,23,28-11-2025,13.006367,77.602729,86203
O0014046,U015589,Bengaluru,14-11-2025 05:47,14-11-2025 05:51,P0072,snacks,3,343.73,S03,R0402,Z20,12.953408,77.595259,delivered,4,5,14-11-2025,12.950051,77.59937,111200
O0014047,U017825,Bengaluru,12-11-2025 13:17,12-11-2025 13:23,P0090,dairy,1,553.1,S03,R0548,Z21,12.957522,77.59316,delivered,6,13,12-11-2025,12.950051,77.59937,111200
O0014048,U025618,Bengaluru,28-11-2025 20:11,28-11-2025 20:17,P0007,grocery,3,296.34,S08,R0094,Z2,12.953418,77.559285,delivered,6,20,28-11-2025,12.950394,77.558158,51894
O0014049,U034534,Bengaluru,26-11-2025 02:52,26-11-2025 02:58,P0024,dairy,1,532.34,S08,R0956,Z3,12.954918,77.565892,delivered,6,2,26-11-2025,12.950394,77.558158,51894
O0014050,U036843,Bengaluru,14-11-2025 15:00,14-11-2025 15:13,P0017,grocery,3,416.67,S04,R0812,Z5,12.929037,77.615774,delivered,13,15,14-11-2025,12.942007,77.616026,75662
O0014051,U023462,Bengaluru,04-11-2025 06:02,04-11-2025 06:05,P0086,grocery,2,449.42,S08,R0218,Z19,12.949791,77.558357,delivered,3,6,04-11-2025,12.950394,77.558158,51894
O0014052,U003629,Bengaluru,21-11-2025 21:47,21-11-2025 21:55,P0008,household,1,78.21,S02,R0647,Z20,13.011561,77.602373,delivered,8,21,21-11-2025,13.006367,77.602729,86203
O0014053,U036539,Bengaluru,17-11-2025 19:22,17-11-2025 19:25,P0019,dairy,1,503.86,S02,R0979,Z11,13.007173,77.60321,delivered,3,19,17-11-2025,13.006367,77.602729,86203
O0014054,U027530,Bengaluru,09-11-2025 05:09,09-11-2025 05:15,P0087,household,3,445.45,S08,R0924,Z21,12.945014,77.556778,delivered,6,5,09-11-2025,12.950394,77.558158,51894
O0014055,U010693,Bengaluru,15-11-2025 06:37,15-11-2025 06:43,P0032,grocery,1,241.84,S08,R0393,Z22,12.942724,77.548075,delivered,6,6,15-11-2025,12.950394,77.558158,51894
O0014056,U016701,Bengaluru,24-11-2025 20:17,24-11-2025 20:29,P0031,snacks,2,555.83,S03,R0258,Z15,12.950118,77.614003,delivered,12,20,24-11-2025,12.950051,77.59937,111200
O0014057,U028457,Bengaluru,15-11-2025 23:24,15-11-2025 23:29,P0060,household,2,185.15,S06,R0474,Z24,12.978253,77.589769,delivered,5,23,15-11-2025,12.976327,77.585333,70255
O0014058,U011784,Bengaluru,09-11-2025 21:11,09-11-2025 21:16,P0045,fruits,3,499.18,S03,R0813,Z10,12.956627,77.599593,delivered,5,21,09-11-2025,12.950051,77.59937,111200
O0014059,U013051,Bengaluru,22-11-2025 03:25,22-11-2025 03:32,P0058,snacks,2,533.3,S07,R0224,Z23,12.97432,77.550161,delivered,7,3,22-11-2025,12.970112,77.556587,44195
O0014060,U002343,Bengaluru,28-11-2025 10:57,28-11-2025 11:09,P0038,grocery,3,551.64,S07,R0505,Z11,12.962294,77.546898,delivered,12,10,28-11-2025,12.970112,77.556587,44195
O0014061,U003603,Bengaluru,04-11-2025 18:38,04-11-2025 18:42,P0098,fruits,3,302.76,S06,R0517,Z3,12.979266,77.581533,delivered,4,18,04-11-2025,12.976327,77.585333,70255
O0014062,U019099,Bengaluru,19-11-2025 13:59,19-11-2025 14:05,P0033,grocery,1,244.93,S03,R0990,Z18,12.942978,77.588702,delivered,6,13,19-11-2025,12.950051,77.59937,111200
O0014063,U006232,Bengaluru,16-11-2025 18:55,16-11-2025 19:06,P0070,personal_care,2,247.98,S05,R0984,Z17,13.009107,77.589361,delivered,11,18,16-11-2025,13.001428,77.581822,85507
O0014064,U016875,Bengaluru,05-11-2025 16:10,05-11-2025 16:24,P0095,personal_care,1,199.58,S05,R0165,Z20,12.980275,77.57349,delivered,14,16,05-11-2025,13.001428,77.581822,85507
O0014065,U001030,Bengaluru,04-11-2025 10:09,04-11-2025 10:26,P0082,personal_care,3,486.68,S08,R0688,Z20,12.929632,77.571425,delivered,17,10,04-11-2025,12.950394,77.558158,51894
O0014066,U039377,Bengaluru,19-11-2025 15:42,19-11-2025 15:53,P0088,household,1,63.4,S08,R0195,Z16,12.946587,77.579089,delivered,11,15,19-11-2025,12.950394,77.558158,51894
O0014067,U030015,Bengaluru,06-11-2025 09:08,06-11-2025 09:21,P0007,grocery,3,311.94,S03,R0612,Z17,12.968474,77.595123,delivered,13,9,06-11-2025,12.950051,77.59937,111200
O0014068,U035872,Bengaluru,02-11-2025 17:25,02-11-2025 17:29,P0050,snacks,2,274.94,S08,R0129,Z26,12.94737,77.559496,delivered,4,17,02-11-2025,12.950394,77.558158,51894
O0014069,U020685,Bengaluru,16-11-2025 18:07,16-11-2025 18:12,P0099,fruits,3,413.55,S05,R0941,Z16,13.008163,77.583484,delivered,5,18,16-11-2025,13.001428,77.581822,85507
O0014070,U009666,Bengaluru,31-10-2025 04:05,31-10-2025 04:16,P0067,grocery,1,190.82,S05,R0070,Z26,13.003414,77.580634,delivered,11,4,31-10-2025,13.001428,77.581822,85507
O0014071,U007056,Bengaluru,19-11-2025 07:04,19-11-2025 07:14,P0076,household,2,269.98,S05,R0331,Z6,13.008453,77.590496,canceled,10,7,19-11-2025,13.001428,77.581822,85507
O0014072,U030345,Bengaluru,19-11-2025 11:50,19-11-2025 11:54,P0038,grocery,1,525.37,S08,R0659,Z2,12.947186,77.553459,delivered,4,11,19-11-2025,12.950394,77.558158,51894
O0014073,U003611,Bengaluru,06-11-2025 08:40,06-11-2025 08:46,P0004,household,1,112.6,S02,R0213,Z27,13.014313,77.602848,delivered,6,8,06-11-2025,13.006367,77.602729,86203
O0014074,U019018,Bengaluru,22-11-2025 06:31,22-11-2025 06:35,P0067,grocery,3,190.82,S05,R0983,Z6,13.008869,77.585075,delivered,4,6,22-11-2025,13.001428,77.581822,85507
O0014075,U031182,Bengaluru,02-11-2025 17:39,02-11-2025 17:49,P0117,fruits,3,362.46,S07,R0205,Z25,12.978157,77.550795,delivered,10,17,02-11-2025,12.970112,77.556587,44195
O0014076,U010124,Bengaluru,13-11-2025 15:27,13-11-2025 15:34,P0070,personal_care,1,247.98,S03,R0936,Z25,12.952263,77.58952,delivered,7,15,13-11-2025,12.950051,77.59937,111200
O0014077,U018694,Bengaluru,15-11-2025 20:47,15-11-2025 20:59,P0053,household,3,315.4,S01,R0059,Z22,12.951652,77.608269,delivered,12,20,15-11-2025,12.949887,77.614547,101404
O0014078,U009240,Bengaluru,31-10-2025 17:49,31-10-2025 17:53,P0055,fruits,1,109.05,S05,R0844,Z5,13.002838,77.586504,delivered,4,17,31-10-2025,13.001428,77.581822,85507
O0014079,U016149,Bengaluru,08-11-2025 16:49,08-11-2025 16:58,P0034,fruits,3,338.46,S03,R0639,Z8,12.959141,77.588475,delivered,9,16,08-11-2025,12.950051,77.59937,111200
O0014080,U021802,Bengaluru,07-11-2025 18:58,07-11-2025 19:11,P0113,household,1,167.47,S06,R0623,Z16,12.959253,77.588738,delivered,13,18,07-11-2025,12.976327,77.585333,70255
O0014081,U029908,Bengaluru,19-11-2025 20:52,19-11-2025 21:04,P0045,fruits,3,524.14,S04,R0395,Z2,12.93979,77.621002,delivered,12,20,19-11-2025,12.942007,77.616026,75662
O0014082,U029529,Bengaluru,21-11-2025 16:38,21-11-2025 16:45,P0109,grocery,2,317.4,S06,R0177,Z13,12.977823,77.589337,delivered,7,16,21-11-2025,12.976327,77.585333,70255
O0014083,U029339,Bengaluru,07-11-2025 20:43,07-11-2025 20:56,P0014,fruits,2,480.66,S02,R0112,Z20,12.997798,77.596173,delivered,13,20,07-11-2025,13.006367,77.602729,86203
O0014084,U025651,Bengaluru,21-11-2025 08:38,21-11-2025 08:49,P0092,household,3,453.59,S04,R0838,Z16,12.948304,77.622844,delivered,11,8,21-11-2025,12.942007,77.616026,75662
O0014085,U001689,Bengaluru,15-11-2025 20:02,15-11-2025 20:09,P0015,fruits,2,331.59,S06,R0486,Z13,12.986681,77.587355,delivered,7,20,15-11-2025,12.976327,77.585333,70255
O0014086,U030823,Bengaluru,30-10-2025 07:49,30-10-2025 07:59,P0037,grocery,2,460.03,S06,R0977,Z2,12.967373,77.566892,delivered,10,7,30-10-2025,12.976327,77.585333,70255
O0014087,U029030,Bengaluru,28-11-2025 22:28,28-11-2025 22:38,P0069,household,1,533.84,S08,R0715,Z3,12.951341,77.54779,delivered,10,22,28-11-2025,12.950394,77.558158,51894
O0014088,U006060,Bengaluru,24-11-2025 07:35,24-11-2025 07:45,P0104,snacks,3,34.15,S01,R0738,Z21,12.937715,77.610484,canceled,10,7,24-11-2025,12.949887,77.614547,101404
O0014089,U022710,Bengaluru,17-11-2025 20:21,17-11-2025 20:26,P0048,snacks,1,396.66,S04,R0758,Z3,12.941977,77.621592,delivered,5,20,17-11-2025,12.942007,77.616026,75662
O0014090,U020845,Bengaluru,09-11-2025 14:49,09-11-2025 14:58,P0014,fruits,2,480.66,S06,R0208,Z13,12.975136,77.580946,delivered,9,14,09-11-2025,12.976327,77.585333,70255
O0014091,U003645,Bengaluru,19-11-2025 22:37,19-11-2025 22:45,P0081,beverages,3,228.73,S08,R0810,Z3,12.952708,77.555387,delivered,8,22,19-11-2025,12.950394,77.558158,51894
O0014092,U037345,Bengaluru,19-11-2025 22:00,19-11-2025 22:06,P0049,fruits,1,132.51,S07,R0701,Z17,12.973241,77.556677,delivered,6,22,19-11-2025,12.970112,77.556587,44195
O0014093,U008297,Bengaluru,24-11-2025 18:00,24-11-2025 18:06,P0082,personal_care,3,486.68,S04,R0367,Z2,12.943115,77.613762,delivered,6,18,24-11-2025,12.942007,77.616026,75662
O0014094,U024489,Bengaluru,15-11-2025 07:57,15-11-2025 08:01,P0109,grocery,2,317.4,S06,R0783,Z4,12.972632,77.583696,delivered,4,7,15-11-2025,12.976327,77.585333,70255
O0014095,U002806,Bengaluru,03-11-2025 16:56,03-11-2025 17:02,P0015,fruits,2,331.59,S08,R0220,Z2,12.958027,77.554745,delivered,6,16,03-11-2025,12.950394,77.558158,51894
O0014096,U016505,Bengaluru,14-11-2025 12:15,14-11-2025 12:21,P0086,grocery,1,449.42,S03,R0150,Z25,12.952474,77.595255,canceled,6,12,14-11-2025,12.950051,77.59937,111200
O0014097,U029791,Bengaluru,09-11-2025 19:43,09-11-2025 19:56,P0067,grocery,3,190.82,S06,R0460,Z19,12.977432,77.592095,delivered,13,19,09-11-2025,12.976327,77.585333,70255
O0014098,U039767,Bengaluru,07-11-2025 14:24,07-11-2025 14:29,P0024,dairy,1,532.34,S02,R0621,Z3,13.010897,77.596469,delivered,5,14,07-11-2025,13.006367,77.602729,86203
O0014099,U003975,Bengaluru,26-11-2025 19:51,26-11-2025 19:58,P0023,personal_care,1,135.26,S03,R0273,Z12,12.954056,77.606322,delivered,7,19,26-11-2025,12.950051,77.59937,111200
O0014100,U013237,Bengaluru,11-11-2025 05:56,11-11-2025 05:59,P0116,grocery,3,590.52,S05,R0562,Z7,12.999515,77.576917,delivered,3,5,11-11-2025,13.001428,77.581822,85507
O0014101,U004084,Bengaluru,21-11-2025 19:59,21-11-2025 20:06,P0069,household,1,533.84,S06,R0258,Z14,12.981286,77.583646,delivered,7,19,21-11-2025,12.976327,77.585333,70255
O0014102,U001231,Bengaluru,19-11-2025 19:32,19-11-2025 19:44,P0064,beverages,3,449.54,S05,R0111,Z22,12.988975,77.591385,delivered,12,19,19-11-2025,13.001428,77.581822,85507
O0014103,U023668,Bengaluru,13-11-2025 05:23,13-11-2025 05:34,P0089,personal_care,3,356.93,S03,R0115,Z1,12.942622,77.589221,delivered,11,5,13-11-2025,12.950051,77.59937,111200
O0014104,U030897,Bengaluru,06-11-2025 08:36,06-11-2025 08:45,P0056,beverages,3,520.86,S01,R0339,Z2,12.958249,77.606361,delivered,9,8,06-11-2025,12.949887,77.614547,101404
O0014105,U029273,Bengaluru,18-11-2025 06:09,18-11-2025 06:13,P0103,personal_care,1,152.59,S08,R0934,Z11,12.949853,77.549898,delivered,4,6,18-11-2025,12.950394,77.558158,51894
O0014106,U001715,Bengaluru,02-11-2025 15:01,02-11-2025 15:09,P0048,snacks,2,396.66,S08,R0637,Z16,12.950093,77.55306,delivered,8,15,02-11-2025,12.950394,77.558158,51894
O0014107,U037965,Bengaluru,27-11-2025 05:01,27-11-2025 05:07,P0059,dairy,3,333.18,S03,R0969,Z6,12.948544,77.593929,delivered,6,5,27-11-2025,12.950051,77.59937,111200
O0014108,U004222,Bengaluru,17-11-2025 07:44,17-11-2025 07:51,P0018,dairy,3,526.52,S02,R0919,Z8,13.009556,77.60163,delivered,7,7,17-11-2025,13.006367,77.602729,86203
O0014109,U006282,Bengaluru,13-11-2025 01:04,13-11-2025 01:12,P0044,grocery,2,219.02,S05,R0348,Z7,13.009224,77.594567,delivered,8,1,13-11-2025,13.001428,77.581822,85507
O0014110,U006502,Bengaluru,10-11-2025 19:12,10-11-2025 19:18,P0005,snacks,2,261.24,S08,R0322,Z25,12.948285,77.563357,delivered,6,19,10-11-2025,12.950394,77.558158,51894
O0014111,U013219,Bengaluru,12-11-2025 08:03,12-11-2025 08:18,P0025,dairy,1,19.52,S03,R0213,Z23,12.967801,77.604749,delivered,15,8,12-11-2025,12.950051,77.59937,111200
O0014112,U024814,Bengaluru,26-11-2025 22:00,26-11-2025 22:10,P0017,grocery,2,416.67,S03,R0474,Z24,12.957625,77.591155,delivered,10,22,26-11-2025,12.950051,77.59937,111200
O0014113,U000959,Bengaluru,04-11-2025 08:13,04-11-2025 08:23,P0010,grocery,2,157.77,S01,R0324,Z28,12.939454,77.62067,delivered,10,8,04-11-2025,12.949887,77.614547,101404
O0014114,U022866,Bengaluru,03-11-2025 01:45,03-11-2025 01:55,P0051,household,2,542.13,S04,R0917,Z16,12.932817,77.62139,delivered,10,1,03-11-2025,12.942007,77.616026,75662
O0014115,U024443,Bengaluru,12-11-2025 19:48,12-11-2025 19:56,P0044,grocery,3,219.02,S07,R0499,Z10,12.97888,77.553852,delivered,8,19,12-11-2025,12.970112,77.556587,44195
O0014116,U003406,Bengaluru,10-11-2025 19:31,10-11-2025 19:49,P0046,snacks,3,335.9,S01,R0444,Z2,12.945342,77.601865,delivered,18,19,10-11-2025,12.949887,77.614547,101404
O0014117,U019100,Bengaluru,03-11-2025 13:52,03-11-2025 14:00,P0080,snacks,1,265.53,S01,R0412,Z4,12.940035,77.607457,delivered,8,13,03-11-2025,12.949887,77.614547,101404
O0014118,U034411,Bengaluru,31-10-2025 15:21,31-10-2025 15:25,P0099,fruits,1,413.55,S04,R0158,Z26,12.944884,77.618786,delivered,4,15,31-10-2025,12.942007,77.616026,75662
O0014119,U008302,Bengaluru,10-11-2025 16:57,10-11-2025 17:06,P0021,beverages,2,460.57,S08,R0964,Z11,12.951419,77.562144,delivered,9,16,10-11-2025,12.950394,77.558158,51894
O0014120,U025005,Bengaluru,21-11-2025 05:31,21-11-2025 05:37,P0014,fruits,2,480.66,S05,R0457,Z9,12.997654,77.580361,delivered,6,5,21-11-2025,13.001428,77.581822,85507
O0014121,U039970,Bengaluru,06-11-2025 19:02,06-11-2025 19:08,P0085,beverages,1,285.25,S07,R0327,Z5,12.967092,77.557207,delivered,6,19,06-11-2025,12.970112,77.556587,44195
O0014122,U015118,Bengaluru,03-11-2025 16:20,03-11-2025 16:26,P0049,fruits,3,132.51,S08,R0275,Z4,12.94517,77.551109,delivered,6,16,03-11-2025,12.950394,77.558158,51894
O0014123,U012041,Bengaluru,26-11-2025 13:00,26-11-2025 13:04,P0101,snacks,1,306.31,S08,R0238,Z19,12.951551,77.551946,delivered,4,13,26-11-2025,12.950394,77.558158,51894
O0014124,U008003,Bengaluru,15-11-2025 11:23,15-11-2025 11:30,P0002,fruits,3,461.94,S04,R0058,Z20,12.949,77.616735,delivered,7,11,15-11-2025,12.942007,77.616026,75662
O0014125,U018937,Bengaluru,03-11-2025 20:57,03-11-2025 21:01,P0068,snacks,2,122.2,S01,R0410,Z28,12.946441,77.617336,delivered,4,20,03-11-2025,12.949887,77.614547,101404
O0014126,U025627,Bengaluru,09-11-2025 06:31,09-11-2025 06:39,P0051,household,2,542.13,S04,R0637,Z13,12.941221,77.626594,canceled,8,6,09-11-2025,12.942007,77.616026,75662
O0014127,U023331,Bengaluru,13-11-2025 01:53,13-11-2025 02:01,P0023,personal_care,2,142.02,S04,R0653,Z23,12.949082,77.605285,delivered,8,1,13-11-2025,12.942007,77.616026,75662
O0014128,U030268,Bengaluru,25-11-2025 22:05,25-11-2025 22:14,P0067,grocery,1,190.82,S02,R0907,Z16,13.003292,77.591156,delivered,9,22,25-11-2025,13.006367,77.602729,86203
O0014129,U035886,Bengaluru,11-11-2025 21:11,11-11-2025 21:25,P0091,personal_care,3,617.21,S02,R0519,Z7,13.001601,77.615826,delivered,14,21,11-11-2025,13.006367,77.602729,86203
O0014130,U014362,Bengaluru,20-11-2025 20:41,20-11-2025 20:52,P0096,fruits,3,451.12,S04,R0539,Z6,12.93087,77.606898,delivered,11,20,20-11-2025,12.942007,77.616026,75662
O0014131,U003609,Bengaluru,13-11-2025 08:11,13-11-2025 08:23,P0093,grocery,3,274.32,S02,R0487,Z2,12.990177,77.606571,delivered,12,8,13-11-2025,13.006367,77.602729,86203
O0014132,U036983,Bengaluru,08-11-2025 20:48,08-11-2025 20:55,P0093,grocery,2,261.26,S07,R0791,Z12,12.97702,77.55128,delivered,7,20,08-11-2025,12.970112,77.556587,44195
O0014133,U000031,Bengaluru,22-11-2025 13:48,22-11-2025 13:58,P0119,snacks,2,246.7,S05,R0183,Z18,12.995002,77.57614,delivered,10,13,22-11-2025,13.001428,77.581822,85507
O0014134,U019510,Bengaluru,11-11-2025 21:23,11-11-2025 21:30,P0035,personal_care,3,219.99,S01,R0019,Z23,12.959376,77.613409,delivered,7,21,11-11-2025,12.949887,77.614547,101404
O0014135,U013517,Bengaluru,09-11-2025 15:02,09-11-2025 15:08,P0031,snacks,1,555.83,S03,R0821,Z26,12.942379,77.606185,delivered,6,15,09-11-2025,12.950051,77.59937,111200
O0014136,U000118,Bengaluru,02-11-2025 14:30,02-11-2025 14:40,P0100,beverages,1,60.67,S03,R0381,Z2,12.953274,77.602812,delivered,10,14,02-11-2025,12.950051,77.59937,111200
O0014137,U037529,Bengaluru,15-11-2025 13:19,15-11-2025 13:26,P0043,household,1,237.05,S07,R0079,Z2,12.959675,77.556156,delivered,7,13,15-11-2025,12.970112,77.556587,44195
O0014138,U002987,Bengaluru,03-11-2025 20:49,03-11-2025 20:58,P0113,household,2,167.47,S04,R0454,Z2,12.937723,77.615338,delivered,9,20,03-11-2025,12.942007,77.616026,75662
O0014139,U007742,Bengaluru,25-11-2025 06:22,25-11-2025 06:38,P0087,household,1,424.24,S08,R0687,Z10,12.964279,77.585692,delivered,16,6,25-11-2025,12.950394,77.558158,51894
O0014140,U015600,Bengaluru,01-11-2025 08:18,01-11-2025 08:25,P0020,fruits,3,107.8,S01,R0432,Z12,12.940378,77.61738,delivered,7,8,01-11-2025,12.949887,77.614547,101404
O0014141,U025922,Bengaluru,25-11-2025 07:28,25-11-2025 07:33,P0022,fruits,2,130.82,S07,R0081,Z17,12.96752,77.559591,delivered,5,7,25-11-2025,12.970112,77.556587,44195
O0014142,U015618,Bengaluru,24-11-2025 09:46,24-11-2025 09:57,P0040,personal_care,2,91.59,S02,R0529,Z26,13.016005,77.608476,delivered,11,9,24-11-2025,13.006367,77.602729,86203
O0014143,U027008,Bengaluru,21-11-2025 05:08,21-11-2025 05:19,P0098,fruits,2,302.76,S02,R0466,Z4,13.029157,77.60814,delivered,11,5,21-11-2025,13.006367,77.602729,86203
O0014144,U028032,Bengaluru,25-11-2025 14:37,25-11-2025 14:44,P0095,personal_care,3,199.58,S03,R0337,Z7,12.959828,77.592755,delivered,7,14,25-11-2025,12.950051,77.59937,111200
O0014145,U004951,Bengaluru,22-11-2025 08:32,22-11-2025 08:42,P0066,fruits,3,488.51,S07,R0970,Z17,12.979856,77.550469,delivered,10,8,22-11-2025,12.970112,77.556587,44195
O0014146,U001539,Bengaluru,11-11-2025 07:36,11-11-2025 07:41,P0086,grocery,3,471.89,S06,R0900,Z15,12.982608,77.5883,delivered,5,7,11-11-2025,12.976327,77.585333,70255
O0014147,U036660,Bengaluru,11-11-2025 18:03,11-11-2025 18:12,P0044,grocery,1,229.97,S04,R0456,Z8,12.934767,77.615125,delivered,9,18,11-11-2025,12.942007,77.616026,75662
O0014148,U007292,Bengaluru,16-11-2025 04:30,16-11-2025 04:33,P0065,household,1,107.9,S01,R0592,Z13,12.94461,77.615512,delivered,3,4,16-11-2025,12.949887,77.614547,101404
O0014149,U024009,Bengaluru,31-10-2025 16:49,31-10-2025 16:57,P0023,personal_care,2,135.26,S06,R0456,Z27,12.960962,77.585691,delivered,8,16,31-10-2025,12.976327,77.585333,70255
O0014150,U002829,Bengaluru,01-11-2025 13:09,01-11-2025 13:15,P0025,dairy,1,19.52,S05,R0260,Z18,13.000407,77.588834,delivered,6,13,01-11-2025,13.001428,77.581822,85507
O0014151,U005136,Bengaluru,31-10-2025 21:52,31-10-2025 21:55,P0077,personal_care,3,517.04,S05,R0347,Z6,12.99888,77.580105,delivered,3,21,31-10-2025,13.001428,77.581822,85507
O0014152,U030206,Bengaluru,10-11-2025 07:27,10-11-2025 07:35,P0093,grocery,3,261.26,S05,R0021,Z15,13.011781,77.590889,delivered,8,7,10-11-2025,13.001428,77.581822,85507
